1736Y-1338400000,NBH-L2SE-AP251,D8:84:66:E2:43:28,56,11,172.21.69.8,NBH-A19-SW-2SE-Gi1/0/5
1736Y-1390300000,NBH-L7NE-AP624,D8:84:66:E2:4D:4B,auto,13,172.21.69.63,NBH-A37-SW-7NE-Gi1/0/12
1736Y-1390400000,NBH-L6SE-AP570,D8:84:66:E2:4D:50,44,6,172.21.69.19,NBH-A39-SW-6E-Gi1/0/3
1736Y-1390500000,NBH-L4SW-AP442,D8:84:66:E2:4D:55,36,11,172.21.68.128,NBH-A28-SW-4SW-Gi5/0/2
1736Y-1390600000,NBH-L4SE-AP443,D8:84:66:E2:4D:5A,48,11,172.21.68.93,NBH-A27-SW-4SE-Gi1/0/2
1736Y-1390700000,NBH-L6NW-AP568,D8:84:66:E2:4D:5F,36,1,172.21.68.24,NBH-A34-SW-6NW-Gi1/0/8
1736Y-1390800000,NBH-L6NW-AP571,D8:84:66:E2:4D:64,44,6,172.21.69.29,NBH-A34-SW-6NW-Gi1/0/3
1736Y-1390900000,NBH-L7NW-AP625,D8:84:66:E2:4D:69,auto,1,172.21.68.53,NBH-A38-SW-7NW-Gi1/0/11
1736Y-1391000000,NBH-L1SW-AP183,D8:84:66:E2:4D:6E,48,6,172.21.68.224,NBH-A16-SW-1SW-Gi4/0/3
1736Y-1391100000,NBH-BNE-AP029,D8:84:66:E2:4D:73,40,6,172.21.71.181,NBH-A03-SW-BNE-Gi2/0/8
1736Y-1391200000,NBH-L1SE-AP184,D8:84:66:E2:4D:78,44,11,172.21.68.83,NBH-A14-SW-1SE-Gi4/0/1
1736Y-1391300000,NBH-L4SW-AP444,D8:84:66:E2:4D:7D,48,11,172.21.70.209,NBH-A28-SW-4SW-Gi2/0/4
1736Y-1391400000,NBH-L4SE-AP445,D8:84:66:E2:4D:82,44,11,172.21.68.130,NBH-A27-SW-4SE-Gi3/0/2
1736Y-1391500000,NBH-L1NW-AP185,D8:84:66:E2:4D:87,161,1,172.21.68.69,NBH-A12-SW-1NW-Gi3/0/9
1736Y-1391600000,NBH-L4SE-AP446,D8:84:66:E2:4D:8C,40,1,172.21.68.139,NBH-A27-SW-4SE-Gi2/0/1
1736Y-1391700000,NBH-L6NE-AP574,D8:84:66:E2:4D:91,161,6,172.21.69.70,NBH-A33-SW-6NE-Gi1/0/18
1736Y-1391800000,NBH-L6NE-AP573,D8:84:66:E2:4D:96,157,11,172.21.69.76,NBH-A33-SW-6NE-Gi1/0/17
1736Y-1391900000,NBH-BNE-AP030,D8:84:66:E2:4D:9B,48,1,172.21.71.183,NBH-A03-SW-BNE-Gi3/0/35
1736Y-1392000000,NBH-L2SW-AP280,D8:84:66:E2:4D:A0,36,11,172.21.68.144,NBH-A20-SW-2SW-Gi1/0/5
1736Y-1392100000,NBH-L2SE-AP278,D8:84:66:E2:4D:A5,48,1,172.21.69.55,NBH-A19-SW-2SE-Gi2/0/6
1736Y-1392200000,NBH-L6NE-AP572,D8:84:66:E2:4D:AA,153,1,172.21.69.38,NBH-A33-SW-6NE-Gi1/0/15
1736Y-1392300000,NBH-L2SE-AP279,D8:84:66:E2:4D:AF,36,1,172.21.68.226,NBH-A19-SW-2SE-Gi4/0/6
1736Y-1392400000,NBH-L6SE-AP575,D8:84:66:E2:4D:B4,165,1,172.21.69.59,NBH-A39-SW-6E-Gi1/0/2
1736Y-1392500000,NBH-L2NE-AP282,D8:84:66:E2:4D:B9,165,1,172.21.68.114,NBH-A17-SW-2NE-Gi4/0/1
1736Y-1392600000,NBH-L1SW-AP186,D8:84:66:E2:4D:BE,100,11,172.21.68.191,NBH-A20-SW-2SW-Gi2/0/4
1736Y-1392700000,NBH-L3NE-AP355,D8:84:66:E2:4D:C3,40,1,172.21.68.215,NBH-A21-SW-3NE-Gi1/0/12
1736Y-1392800000,NBH-L6SE-AP576,D8:84:66:E2:4D:C8,161,11,172.21.69.15,NBH-A39-SW-6E-Gi2/0/2
1736Y-1392900000,NBH-GNW-AP105,D8:84:66:E2:4D:CD,48,6,172.21.71.185,NBH-A07-SW-GNW-Gi5/0/1
1736Y-1393000000,NBH-L7NE-AP626,D8:84:66:E2:4D:D2,149,6,172.21.69.47,NBH-A37-SW-7NE-Gi1/0/5
1736Y-1393100000,NBH-L2NE-AP281,D8:84:66:E2:4D:D7,44,1,172.21.68.21,NBH-A17-SW-2NE-Gi2/0/4
1736Y-1393200000,NBH-L2NE-AP285,D8:84:66:E2:4D:DC,40,1,172.21.68.214,NBH-A17-SW-2NE-Gi3/0/2
1736Y-1393300000,NBH-L6SE-AP579,D8:84:66:E2:4D:E1,36,6,172.21.69.46,NBH-A39-SW-6E-Gi1/0/4
1736Y-1393400000,NBH-L2SE-AP284,D8:84:66:E2:4D:E6,40,11,172.21.68.107,NBH-A19-SW-2SE-Gi3/0/6
1736Y-1393500000,NBH-L6SE-AP578,D8:84:66:E2:4D:EB,157,6,172.21.69.23,NBH-A39-SW-6E-Gi3/0/4
1736Y-1393600000,NBH-L6NE-AP669,D8:84:66:E2:4D:F0,36,1,172.21.69.113,NBH-A33-SW-6NE-Gi1/0/16
1736Y-1393700000,NBH-L6SE-AP577,D8:84:66:E2:4D:F5,48,1,172.21.69.24,NBH-A39-SW-6E-Gi2/0/3
1736Y-1393800000,NBH-L2SE-AP286,D8:84:66:E2:4D:FA,153,1,172.21.68.246,NBH-A19-SW-2SE-Gi4/0/5
1736Y-1393900000,NBH-L2NE-AP283,D8:84:66:E2:4D:FF,149,11,172.21.69.49,NBH-A17-SW-2NE-Gi4/0/2
1736Y-1394000000,NBH-BNE-AP031,D8:84:66:E2:4E:04,44,11,172.21.71.48,NBH-A03-SW-BNE-Gi3/0/2
1736Y-1394100000,NBH-L2SE-AP287,D8:84:66:E2:4E:09,165,6,172.21.68.250,NBH-A19-SW-2SE-Gi1/0/6
1736Y-1394200000,NBH-L2SW-AP288,D8:84:66:E2:4E:0E,36,11,172.21.68.118,NBH-A20-SW-2SW-Gi3/0/5
1736Y-1394300000,NBH-L6SE-AP580,D8:84:66:E2:4E:13,149,11,172.21.69.17,NBH-A39-SW-6E-Gi2/0/5
1736Y-1394400000,NBH-L1NW-AP187,D8:84:66:E2:4E:18,157,1,172.21.68.64,NBH-A12-SW-1NW-Gi2/0/6
1736Y-1394500000,NBH-L4SW-AP447,D8:84:66:E2:4E:1D,149,1,172.21.68.137,NBH-A28-SW-4SW-Gi3/0/1
1736Y-1394600000,NBH-L3NE-AP356,D8:84:66:E2:4E:22,165,1,172.21.69.10,NBH-A21-SW-3NE-Gi2/0/11
1736Y-1394800000,NBH-L2NW-AP289,D8:84:66:E2:4E:2C,153,1,172.21.68.222,NBH-A18-SW-2NW-Gi1/0/5
1736Y-1394900000,NBH-L5SE-AP670,D8:84:66:E2:4E:31,165,1,172.21.69.111,NBH-A31-SW-5SE-Gi1/0/1
1736Y-1395000000,NBH-L1NW-AP188,D8:84:66:E2:4E:36,64,11,172.21.71.223,NBH-A12-SW-1NW-Gi4/0/3
1736Y-1395100000,NBH-BSE-AP032,D8:84:66:E2:4E:3B,40,6,172.21.69.81,NBH-A08-SW-GSE-Gi4/0/1
1736Y-1395200000,NBH-L3NE-AP357,D8:84:66:E2:4E:40,157,6,172.21.68.168,NBH-A21-SW-3NE-Gi2/0/6
1736Y-1395300000,NBH-L3NW-AP358,D8:84:66:E2:4E:45,48,1,172.21.68.201,NBH-A22-SW-3NW-Gi1/0/3
1736Y-1395400000,NBH-L4NW-AP448,D8:84:66:E2:4E:4A,36,1,172.21.68.160,NBH-A26-SW-4NW-Gi2/0/1
1736Y-1395500000,NBH-GSW-AP106,D8:84:66:E2:4E:4F,165,1,172.21.71.233,NBH-A09-SW-GSW-Gi1/0/13
1736Y-1395600000,NBH-L7NW-AP627,D8:84:66:E2:4E:54,36,1,172.21.68.92,NBH-A38-SW-7NW-Gi1/0/12
1736Y-1395800000,NBH-L6SW-AP581,D8:84:66:E2:4E:5E,157,6,172.21.69.13,NBH-A36-SW-6SW-Gi2/0/1
1736Y-1395900000,NBH-L3NW-AP361,D8:84:66:E2:4E:63,157,1,172.21.68.217,NBH-A22-SW-3NW-Gi2/0/4
1736Y-1396000000,NBH-GSW-AP107,D8:84:66:E2:4E:68,112,1,172.21.68.143,NBH-A09-SW-GSW-Gi3/0/11
1736Y-1396100000,NBH-L3NW-AP360,D8:84:66:E2:4E:6D,40,6,172.21.68.177,NBH-A22-SW-3NW-Gi2/0/1
1736Y-1396200000,NBH-L3NW-AP359,D8:84:66:E2:4E:72,36,1,172.21.68.195,NBH-A22-SW-3NW-Gi2/0/5
1736Y-1396300000,NBH-L8NE-AP666,D8:84:66:E2:4E:77,40,6,172.21.69.96,NBH-A37-SW-7NE-Gi1/0/37
1736Y-1396400000,NBH-BNE-AP662,D8:84:66:E2:4E:7C,100,1,172.21.68.252,NBH-A03-SW-BNE-Gi1/0/6
1736Y-1396500000,NBH-L4SE-AP449,D8:84:66:E2:4E:81,44,1,172.21.68.150,NBH-A27-SW-4SE-Gi1/0/5
1736Y-1396600000,NBH-L1SE-AP189,D8:84:66:E2:4E:86,157,11,172.21.71.226,NBH-A14-SW-1SE-Gi4/0/3
1736Y-1396700000,NBH-L4SE-AP450,D8:84:66:E2:4E:8B,165,6,172.21.68.25,NBH-A27-SW-4SE-Gi4/0/5
1736Y-1396800000,NBH-L3NW-AP362,D8:84:66:E2:4E:90,161,11,172.21.68.203,NBH-A22-SW-3NW-Gi1/0/5
1736Y-1396900000,NBH-L1NW-AP190,D8:84:66:E2:4E:95,44,1,172.21.68.65,NBH-A12-SW-1NW-Gi1/0/2
1736Y-1397000000,NBH-L5NW-AP520,D8:84:66:E2:4E:9A,161,1,172.21.68.45,NBH-A30-SW-5NW-Gi1/0/4
1736Y-1397100000,NBH-L4SE-AP451,D8:84:66:E2:4E:9F,165,11,172.21.68.146,NBH-A27-SW-4SE-Gi2/0/3
1736Y-1397200000,NBH-L1NW-AP193,D8:84:66:E2:4E:A4,136,1,172.21.71.221,NBH-A12-SW-1NW-Gi1/0/5
1736Y-1397300000,NBH-L1NW-AP192,D8:84:66:E2:4E:A9,149,1,172.21.68.66,NBH-A12-SW-1NW-Gi1/0/6
1736Y-1397400000,NBH-L1NW-AP191,D8:84:66:E2:4E:AE,153,6,172.21.68.74,NBH-A12-SW-1NW-Gi2/0/3
1736Y-1397500000,NBH-L6NW-AP582,D8:84:66:E2:4E:B3,40,11,172.21.69.32,NBH-A34-SW-6NW-Gi2/0/3
1736Y-1397600000,NBH-L6NW-AP584,D8:84:66:E2:4E:B8,165,11,172.21.69.33,NBH-A34-SW-6NW-Gi1/0/6
1736Y-1397700000,NBH-L7NW-AP629,D8:84:66:E2:4E:BD,48,11,172.21.68.54,NBH-A38-SW-7NW-Gi1/0/4
1736Y-1397800000,NBH-L6NW-AP583,D8:84:66:E2:4E:C2,36,6,172.21.69.27,NBH-A34-SW-6NW-Gi2/0/6
1736Y-1397900000,NBH-L7NW-AP628,D8:84:66:E2:4E:C7,40,6,172.21.68.57,NBH-A38-SW-7NW-Gi1/0/3
1736Y-1398000000,NBH-L4SE-AP453,D8:84:66:E2:4E:CC,161,6,172.21.68.112,NBH-A27-SW-4SE-Gi2/0/4
1736Y-1398100000,NBH-L3NE-AP363,D8:84:66:E2:4E:D1,161,1,172.21.68.186,NBH-A21-SW-3NE-Gi2/0/5
1736Y-1398200000,NBH-BNE-AP033,D8:84:66:E2:4E:D6,165,6,172.21.71.180,NBH-A03-SW-BNE-Gi2/0/6
1736Y-1398300000,NBH-L5SW-AP522,D8:84:66:E2:4E:DB,48,11,172.21.69.43,NBH-A32-SW-5SW-Gi2/0/2
1736Y-1398400000,NBH-L1NE-AP194,D8:84:66:E2:4E:E0,40,1,172.21.71.250,NBH-A10-SW-1NE-Gi1/0/4
1736Y-1398500000,NBH-L4SE-AP452,D8:84:66:E2:4E:E5,44,11,172.21.68.151,NBH-A27-SW-4SE-Gi1/0/1
1736Y-1398600000,NBH-L5NE-AP521,D8:84:66:E2:4E:EA,44,6,172.21.68.142,NBH-A29-SW-5NE-Gi2/0/2
1736Y-1398700000,NBH-GSE-AP108,D8:84:66:E2:4E:EF,100,6,172.21.71.199,NBH-A08-SW-GSE-Gi1/0/15
1736Y-1398800000,NBH-BNE-AP034,D8:84:66:E2:4E:F4,48,6,172.21.71.178,NBH-A03-SW-BNE-Gi2/0/4
1736Y-1399000000,NBH-L3NW-AP364,D8:84:66:E2:4E:FE,165,1,172.21.68.196,NBH-A26-SW-4NW-Gi2/0/7
1736Y-1399100000,NBH-L1NE-AP196,D8:84:66:E2:4F:03,149,6,172.21.68.80,NBH-A10-SW-1NE-Gi1/0/5
1736Y-1399200000,NBH-GSE-AP109,D8:84:66:E2:4F:08,100,6,172.21.71.217,NBH-A08-SW-GSE-Gi3/0/15
1736Y-1399300000,NBH-L5NE-AP523,D8:84:66:E2:4F:0D,48,1,172.21.68.117,NBH-A29-SW-5NE-Gi1/0/5
1736Y-1399400000,NBH-L1NW-AP195,D8:84:66:E2:4F:12,36,6,172.21.71.253,NBH-A12-SW-1NW-Gi5/0/3
1736Y-1399500000,NBH-L3NW-AP303,D8:84:66:E2:4F:17,153,11,172.21.68.210,NBH-A22-SW-3NW-Gi1/0/4
1736Y-1399600000,NBH-L1SE-AP197,D8:84:66:E2:4F:1C,100,1,172.21.68.87,NBH-A14-SW-1SE-Gi3/0/3
1736Y-1399700000,NBH-L5NE-AP524,D8:84:66:E2:4F:21,40,11,172.21.68.120,NBH-A29-SW-5NE-Gi3/0/4
1736Y-1399800000,NBH-L6SW-AP585,D8:84:66:E2:4F:26,149,11,172.21.69.14,NBH-A36-SW-6SW-Gi3/0/5
1736Y-1399900000,NBH-L2NW-AP290,D8:84:66:E2:4F:2B,44,1,172.21.68.167,NBH-A18-SW-2NW-Gi4/0/4
1736Y-1400000000,NBH-L6SW-AP675,D8:84:66:E2:4F:30,149,11,172.21.69.18,NBH-A36-SW-6SW-Gi2/0/2
1736Y-1400100000,NBH-L5SE-AP525,D8:84:66:E2:4F:35,149,1,172.21.68.34,NBH-A31-SW-5SE-Gi3/0/2
1736Y-1400200000,NBH-L6SW-AP586,D8:84:66:E2:4F:3A,40,11,172.21.69.12,NBH-A36-SW-6SW-Gi1/0/3
1736Y-1400300000,NBH-L1NW-AP198,D8:84:66:E2:4F:3F,157,11,172.21.71.222,NBH-A12-SW-1NW-Gi3/0/4
1736Y-1400400000,NBH-L1NW-AP199,D8:84:66:E2:4F:44,116,1,172.21.71.249,NBH-A12-SW-1NW-Gi1/0/4
1736Y-1400500000,NBH-L3NW-AP366,D8:84:66:E2:4F:49,149,6,172.21.68.254,NBH-A22-SW-3NW-Gi2/0/3
1736Y-1400600000,NBH-L1NW-AP200,D8:84:66:E2:4F:4E,40,6,172.21.71.224,NBH-A12-SW-1NW-Gi4/0/5
1736Y-1400700000,NBH-L3NW-AP365,D8:84:66:E2:4F:53,44,11,172.21.68.193,NBH-A22-SW-3NW-Gi1/0/2
1736Y-1401700000,NBH-L3NE-AP367,D8:84:66:E2:4F:85,165,11,172.21.68.236,NBH-A21-SW-3NE-Gi1/0/6
1736Y-1401800000,NBH-L1SW-AP201,D8:84:66:E2:4F:8A,44,11,172.21.68.141,NBH-A16-SW-1SW-Gi3/0/1
1736Y-1402000000,NBH-L1NW-AP202,D8:84:66:E2:4F:94,40,1,172.21.71.252,NBH-A12-SW-1NW-Gi2/0/9
1736Y-1402100000,NBH-L3NE-AP368,D8:84:66:E2:4F:99,48,6,172.21.68.174,NBH-A21-SW-3NE-Gi2/0/4
1736Y-1402200000,NBH-L4SW-AP677,D8:84:66:E2:4F:9E,52,11,172.21.68.95,NBH-A28-SW-4SW-Gi4/0/1
1736Y-1402300000,NBH-GSW-AP110,D8:84:66:E2:4F:A3,52,6,172.21.68.99,NBH-A09-SW-GSW-Gi4/0/11
1736Y-1402400000,NBH-L5NW-AP526,D8:84:66:E2:4F:A8,40,11,172.21.68.49,NBH-A30-SW-5NW-Gi2/0/7
1736Y-1402500000,NBH-L6SW-AP676,D8:84:66:E2:4F:AD,52,11,172.21.69.16,NBH-A36-SW-6SW-Gi3/0/1
1736Y-1402600000,NBH-L7NW-AP630,D8:84:66:E2:4F:B2,44,1,172.21.68.90,NBH-A38-SW-7NW-Gi1/0/15
1736Y-1402700000,NBH-L1NE-AP203,D8:84:66:E2:4F:B7,48,11,172.21.71.244,NBH-A10-SW-1NE-Gi3/0/3
1736Y-1402900000,NBH-L1SW-AP205,D8:84:66:E2:4F:C1,44,11,172.21.68.242,NBH-A16-SW-1SW-Gi4/0/2
1736Y-1403000000,NBH-L1NE-AP204,D8:84:66:E2:4F:C6,40,1,172.21.68.72,NBH-A10-SW-1NE-Gi3/0/2
1736Y-1403100000,NBH-GSW-AP111,D8:84:66:E2:4F:CB,36,6,172.21.71.220,NBH-A09-SW-GSW-Gi1/0/12
1736Y-1403200000,NBH-L1SW-AP206,D8:84:66:E2:4F:D0,36,11,172.21.68.192,NBH-A16-SW-1SW-Gi1/0/1
1736Y-1403300000,NBH-GSE-AP113,D8:84:66:E2:4F:D5,36,11,172.21.71.193,NBH-A08-SW-GSE-Gi1/0/16
1736Y-1403400000,NBH-L6SE-AP587,D8:84:66:E2:4F:DA,40,1,172.21.69.22,NBH-A39-SW-6E-Gi3/0/2
1736Y-1403500000,NBH-GSE-AP112,D8:84:66:E2:4F:DF,165,1,172.21.71.200,NBH-A08-SW-GSE-Gi2/0/14
1736Y-1403600000,NBH-L1NE-AP209,D8:84:66:E2:4F:E4,40,11,172.21.68.88,NBH-A10-SW-1NE-Gi4/0/4
1736Y-1403700000,NBH-L1NE-AP208,D8:84:66:E2:4F:E9,165,1,172.21.69.79,NBH-A10-SW-1NE-Gi3/0/4
1736Y-1403800000,NBH-L6SW-AP590,D8:84:66:E2:4F:EE,165,6,172.21.69.11,NBH-A36-SW-6SW-Gi2/0/4
1736Y-1403900000,NBH-L6SW-AP588,D8:84:66:E2:4F:F3,44,1,172.21.69.25,NBH-A36-SW-6SW-Gi3/0/2
1736Y-1404000000,NBH-L6SW-AP589,D8:84:66:E2:4F:F8,36,1,172.21.69.39,NBH-A36-SW-6SW-Gi1/0/2
1736Y-1404100000,NBH-L1NW-AP207,D8:84:66:E2:4F:FD,149,6,172.21.68.70,NBH-A12-SW-1NW-Gi1/0/3
1736Y-1404200000,NBH-GSW-AP115,D8:84:66:E2:50:02,40,11,172.21.69.108,NBH-A09-SW-GSW-Gi2/0/12
1736Y-1404300000,NBH-GSE-AP114,D8:84:66:E2:50:07,48,1,172.21.71.207,NBH-A08-SW-GSE-Gi4/0/13
1736Y-1404400000,NBH-L6SW-AP592,D8:84:66:E2:50:0C,165,1,172.21.69.54,NBH-A36-SW-6SW-Gi1/0/4
1736Y-1404500000,NBH-GSE-AP118,D8:84:66:E2:50:11,157,1,172.21.71.206,NBH-A08-SW-GSE-Gi2/0/16
1736Y-1404600000,NBH-L5SW-AP672,D8:84:66:E2:50:16,52,1,172.21.69.102,NBH-A32-SW-5SW-Gi1/0/19
1736Y-1404700000,NBH-L1NE-AP210,D8:84:66:E2:50:1B,116,6,172.21.71.240,NBH-A10-SW-1NE-Gi2/0/3
1736Y-1404800000,NBH-GSE-AP116,D8:84:66:E2:50:20,60,6,172.21.71.212,NBH-A08-SW-GSE-Gi2/0/15
1736Y-1404900000,NBH-GSW-AP117,D8:84:66:E2:50:25,48,11,172.21.68.42,NBH-A09-SW-GSW-Gi5/0/11
1736Y-1405000000,NBH-L6SW-AP591,D8:84:66:E2:50:2A,100,1,172.21.69.57,NBH-A36-SW-6SW-Gi2/0/5
1736Y-1405100000,NBH-BNW-AP661,D8:84:66:E2:50:2F,52,11,172.21.69.83,NBH-A04-SW-BNW-Gi1/0/7
1736Y-1405200000,NBH-L1NE-AP212,D8:84:66:E2:50:34,40,6,172.21.68.61,NBH-A10-SW-1NE-Gi1/0/8
1736Y-1405300000,NBH-GSW-AP119,D8:84:66:E2:50:39,157,11,172.21.69.37,NBH-A09-SW-GSW-Gi4/0/8
1736Y-1405400000,NBH-GNW-AP121,D8:84:66:E2:50:3E,149,11,172.21.71.213,NBH-A07-SW-GNW-Gi3/0/3
1736Y-1405500000,NBH-BNW-AP636,D8:84:66:E2:50:43,149,1,172.21.69.72,NBH-A04-SW-BNW-Gi2/0/6
1736Y-1405600000,NBH-L1SW-AP213,D8:84:66:E2:50:48,36,1,172.21.68.255,NBH-A16-SW-1SW-Gi2/0/3
1736Y-1405700000,NBH-GNW-AP120,D8:84:66:E2:50:4D,165,1,172.21.71.208,NBH-A07-SW-GNW-Gi1/0/4
1736Y-1405800000,NBH-L3NW-AP369,D8:84:66:E2:50:52,36,1,172.21.68.182,NBH-A22-SW-3NW-Gi1/0/1
1736Y-1405900000,NBH-L1NE-AP211,D8:84:66:E2:50:57,161,6,172.21.71.228,NBH-A10-SW-1NE-Gi1/0/1
1736Y-1414300000,NBH-L6NE-AP599,D8:84:66:E2:51:FB,48,6,172.21.68.113,NBH-A33-SW-6NE-Gi1/0/21
1736Y-1414400000,NBH-L6NE-AP600,D8:84:66:E2:52:00,44,11,172.21.69.74,NBH-A33-SW-6NE-Gi1/0/26
1736Y-1414600000,NBH-L6NE-AP598,D8:84:66:E2:52:0A,149,6,172.21.69.75,NBH-A33-SW-6NE-Gi1/0/25
1736Y-1414700000,NBH-L3SE-AP380,D8:84:66:E2:52:0F,36,11,172.21.68.173,NBH-A23-SW-3SE-Gi2/0/3
1736Y-1414800000,NBH-L6NE-AP603,D8:84:66:E2:52:14,165,11,172.21.69.73,NBH-A33-SW-6NE-Gi1/0/23
1736Y-1415200000,NBH-L6NE-AP602,D8:84:66:E2:52:28,149,11,172.21.69.34,NBH-A33-SW-6NE-Gi1/0/13
1736Y-1415400000,NBH-L6NE-AP601,D8:84:66:E2:52:32,153,1,172.21.68.223,NBH-A33-SW-6NE-Gi1/0/24
1736Y-1416000000,NBH-L6NE-AP597,D8:84:66:E2:52:50,48,1,172.21.68.32,NBH-A33-SW-6NE-Gi1/0/20
1736Y-1423300000,NBH-L3SE-AP379,D8:84:66:E2:53:BD,44,6,172.21.68.156,NBH-A23-SW-3SE-Gi3/0/3
1736Y-1423400000,NBH-L3SW-AP378,D8:84:66:E2:53:C2,153,1,172.21.68.119,NBH-A28-SW-4SW-Gi5/0/1
1736Y-1455500000,NBH-L3NW-AP377,D8:84:66:E2:5A:07,161,6,172.21.68.165,NBH-A22-SW-3NW-Gi2/0/8
1736Y-1456100000,NBH-L4NW-AP678,D8:84:66:E2:5A:25,165,1,172.21.69.9,NBH-A26-SW-4NW-Gi1/0/7
1736Y-1456700000,NBH-L6NE-AP595,D8:84:66:E2:5A:43,165,1,172.21.69.6,NBH-A33-SW-6NE-Gi1/0/12
1736Y-1457500000,NBH-L6NE-AP596,D8:84:66:E2:5A:6B,40,1,172.21.69.71,NBH-A33-SW-6NE-Gi1/0/10
1736Y-1457600000,NBH-L2SW-AP302,D8:84:66:E2:5A:70,52,1,172.21.68.163,NBH-A20-SW-2SW-Gi5/0/4
1736Y-1458300000,NBH-BSW-AP039,D8:84:66:E2:5A:93,161,11,172.21.68.103,NBH-A09-SW-GSW-Gi4/0/1
1736Y-1461200000,NBH-L6NE-AP594,D8:84:66:E2:5B:24,36,1,172.21.69.77,NBH-A33-SW-6NE-Gi1/0/22
1736Y-1462200000,NBH-L2NW-AP300,D8:84:66:E2:5B:56,40,11,172.21.69.2,NBH-A18-SW-2NW-Gi2/0/5
1736Y-1512100000,NBH-L1NE-AP216,D8:84:66:E2:65:15,56,11,172.21.68.84,NBH-A10-SW-1NE-Gi4/0/5
1736Y-1512200000,NBH-L1NW-AP215,D8:84:66:E2:65:1A,132,11,172.21.69.97,NBH-A12-SW-1NW-Gi5/0/7
1736Y-1512500000,NBH-L1NW-AP217,D8:84:66:E2:65:29,116,1,172.21.71.243,NBH-A12-SW-1NW-Gi3/0/6
1736Y-1512700000,NBH-L1NE-AP218,D8:84:66:E2:65:33,140,6,172.21.71.245,NBH-A10-SW-1NE-Gi4/0/1
1736Y-1513800000,NBH-L1NW-AP219,D8:84:66:E2:65:6A,36,1,172.21.71.254,NBH-A12-SW-1NW-Gi1/0/8
1736Y-1514100000,NBH-L1NW-AP220,D8:84:66:E2:65:79,140,1,172.21.71.247,NBH-A12-SW-1NW-Gi4/0/7
1736Y-1514900000,NBH-L1NE-AP221,D8:84:66:E2:65:A1,36,1,172.21.68.82,NBH-A10-SW-1NE-Gi2/0/1
1736Y-1516100000,NBH-L1NE-AP222,D8:84:66:E2:65:DD,161,1,172.21.68.73,NBH-A10-SW-1NE-Gi1/0/6
1736Y-1516500000,NBH-L1NE-AP223,D8:84:66:E2:65:F1,40,6,172.21.68.60,NBH-A10-SW-1NE-Gi2/0/6
1736Y-1516600000,NBH-L1NW-AP682,D8:84:66:E2:65:F6,100,1,172.21.69.104,NBH-A12-SW-1NW-Gi2/0/7
